time;open;high;low;close;Volume;RSI;RSI-based MA
2022-12-01;14543.8;14563.7;14423.79;14490.3;2885924000;70.77573798978267;74.55547170911426
2022-12-02;14465.7;14584.59;14372.42;14529.39;2801145900;71.69060121405724;73.94992749010873
2022-12-05;14487.43;14507.16;14394.37;14447.61;2363932620;66.96734182057938;72.95427866409365
2022-12-06;14406.87;14471.5;14305.26;14343.19;2590539250;61.40444915713928;72.0326850113602
2022-12-07;14304.95;14372.35;14218.18;14261.19;2782238600;57.37387731099001;70.78779187607765
2022-12-08;14277.75;14298.81;14196.77;14264.56;2452852820;57.49735358934759;69.37883268452622
2022-12-09;14325.8;14385.57;14217.96;14370.72;2666613520;61.30038599618114;68.41495031038247
2022-12-12;14300.43;14366.39;14262.6;14306.63;2418606930;57.930352112572535;67.16189364368167
2022-12-13;14345.88;14675.84;14302.49;14497.89;3597185200;64.24719087699091;66.35378937866685
2022-12-14;14453.54;14470.74;14375.95;14460.2;3024294500;62.2631586021014;65.27152195147269
2022-12-15;14351.31;14363.12;13982.59;13986.23;4363067900;43.90235139365777;62.87562860423837
2022-12-16;13978.44;14011.26;13815.24;13893.07;8039913700;41.322970578599296;60.90583680250603
2022-12-19;13934.75;14001.37;13927.05;13942.87;2475391110;43.24267407509951;59.17432774562958
2022-12-20;13829.9;13931.29;13791.52;13884.66;2431508710;41.532247596701474;57.246478022414344
2022-12-21;13944.69;14099.75;13912.17;14097.82;2148081730;49.42173193229365;55.721191875450835
2022-12-22;14113.01;14160.87;13890.54;13914.07;2101797770;43.919983741664986;53.73757634170853
2022-12-23;13945.59;14000.68;13874.5;13940.93;1404928650;44.88583297748638;52.16032571005904
2022-12-27;14047.42;14063.14;13966.35;13995.1;1081774970;46.87308663400342;51.12237124412076
2022-12-28;14013.72;14018.47;13914.62;13925.6;1349069590;44.648703655589586;50.21343026873501
2022-12-29;13890.81;14071.72;13871.32;14071.72;1379177940;50.01902503021821;49.679263943082915
2022-12-30;14005.84;14008.97;13922.55;13923.59;1139381620;45.228304574667504;48.531258127260514
2023-01-02;13992.71;14095.91;13976.44;14069.26;1734651900;50.272311359376;47.98425521631791
2023-01-03;14116.07;14293.87;14083.76;14181.67;2689353200;53.80748384119939;47.23856185661851
2023-01-04;14266.98;14492.78;14264.6;14490.78;3686528500;61.840945578008686;47.20840378346903
2023-01-05;14451.23;14501.6;14403.73;14436.31;2845355800;59.865184441776506;48.34860614404895
2023-01-06;14476.72;14610.23;14388.98;14610.02;2774253600;63.83358833227383;49.956507412168556
2023-01-09;14650.73;14832.89;14628.61;14792.83;3378650500;67.47803187483248;51.687604397863765
2023-01-10;14741.97;14790.82;14692.74;14774.6;2914932300;66.75561972616212;53.48927383568239
2023-01-11;14805.4;14965.47;14794.99;14947.91;3554031800;70.03954097365732;54.961974481494074
2023-01-12;14972.28;15095.03;14934.51;15058.3;3513889000;71.94079705778549;56.96346114693126
2023-01-13;15063.21;15132.37;15041.16;15086.52;3626066000;72.4225868986344;58.930372141298974
2023-01-16;15112.05;15153.19;15083.94;15134.04;2215006250;73.25535345649249;60.81481977147677
2023-01-17;15130.03;15269.71;15083.95;15187.07;3010631800;74.19195472612525;62.925051990800746
2023-01-18;15182.95;15250.36;15156.89;15181.8;3010931000;73.91492670385279;64.63190211034608
2023-01-19;15115.55;15134.07;14906.27;14920.36;3469358200;61.622153656817964;65.80289133049966
2023-01-20;14986.52;15034.43;14940.68;15033.56;3337715800;64.38413231013551;66.81087854126821
2023-01-23;15077.4;15145.9;15022.83;15102.95;2278218550;65.99946013784879;67.68173399102888
2023-01-24;15140.5;15147.45;15022.55;15093.11;2523643110;65.54547383788088;67.94634315244832
2023-01-25;15095.72;15114.41;14969.65;15081.64;2436550820;64.98434304768062;68.31199733858433
2023-01-26;15146.29;15151.54;15068.72;15132.85;3194677400;66.36867857741765;68.49307521323746
2023-01-27;15115.75;15186.49;15077.62;15150.03;2990816400;66.8422841019646;68.44766465803261
2023-01-30;15070.3;15161.07;14988.98;15126.08;3003385400;65.45838272737038;68.35500487240463
2023-01-31;15081.17;15136.22;14993.59;15128.27;3039179900;65.52866329551935;68.0327993239662
2023-02-01;15125.12;15222.34;15107.83;15180.74;3275443100;67.24807944114808;67.6976052084921
2023-02-02;15275;15520.97;15264.31;15509.19;5159490600;75.48972517196724;67.91668651373017
2023-02-03;15408.4;15476.67;15347.86;15476.43;3751936800;73.50298329068764;67.93437435902982
2023-02-06;15367.04;15406.93;15275.57;15345.91;2820676800;66.04515435329051;67.35246004668448
2023-02-07;15359.59;15363.41;15273.6;15320.88;3059085100;64.68962002815707;66.69350956984907
2023-02-08;15450.67;15486.13;15371.93;15412.05;3347537300;67.32061054369794;67.10054220462622
2023-02-09;15560.15;15658.56;15519.63;15523.42;3955638800;70.23791155584995;67.51866929360583
2023-02-10;15438.94;15487.98;15246.39;15307.98;3750029800;59.223866042806705;67.0346982868171
2023-02-13;15322.06;15409.27;15305.94;15397.34;2088601980;61.89306415393331;66.77381188082084
2023-02-14;15419;15526.28;15366.37;15380.56;2845872400;61.08445446488094;66.49524841062086
2023-02-15;15394.44;15520.39;15388.85;15506.34;2577240630;64.7970708404261;66.38299071512142
2023-02-16;15612.43;15634.04;15417.17;15533.64;3122827900;65.56495091667465;66.29175263045785
2023-02-17;15372.06;15514.72;15300.42;15482;3991983400;62.775534904528534;66.100120643112
